UniLog;Empfänger
Zeit [Sek];SpannungRx [V];Spannung [V];Strom [A];Ladung [mAh];Leistung [W];Energie [Wh];Spannung/Zelle [V];Drehzahl [1/min];Wirkungsgrad [%];Höhe [m];Steigrate [m/sec];Temperatur 1 [°C];ServoImpuls [µs];InternTemperatur [°C]
  2012-10-23 17:15:26.201; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.263; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1133.000;19.300
  2012-10-23 17:15:26.326; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.388; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.451; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.513; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.576; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.638; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:26.701; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.100;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.763; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.826; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.888; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:26.951; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.013; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.076; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.138; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.201; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.263; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.326; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.388; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.451; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:27.513; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1135.000;19.300
  2012-10-23 17:15:27.576; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.638; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.200;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.701; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.763; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.826; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1133.000;19.300
  2012-10-23 17:15:27.888; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:27.951; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
  2012-10-23 17:15:28.013; 5.030;11.870;0.000;0.000;0.000;0.479;2.967;0.000;0.000;3.300;0.000;-100.000;1134.000;19.300
