time_s	time_us	phi_deg	theta_deg	psi_deg	p_deg_s	q_deg_s	r_deg_s	ax_ms2	ay_ms2	az_ms2	
1429812255	542234	-0.202219	-0.0154302	0.00428804	-1.19222	-0.667555	0.554433	0.0622705	-0.0910107	-10.4327	
1429812255	592254	-0.17012	-0.0173992	0.00202888	1.13893	0.403195	-0.257054	0.172441	-0.277822	-10.6099	
1429812255	642222	-0.210344	-0.0119588	-0.0188931	-1.45614	0.128809	0.564168	0.158071	-0.0670606	-10.3609	
1429812255	692250	-0.207177	-0.00652616	0.0329902	0.892589	-0.353468	-0.0683391	0.119751	-0.0574805	-10.4806	
1429812255	742268	-0.198007	0.0219866	-0.0131235	-0.915736	0.996299	-0.100887	0.0431104	-0.167651	-10.4662	
1429812255	792266	-0.229069	-0.0168539	0.0202982	-0.273312	-0.589332	0.690047	0.273032	-0.167651	-10.5093	
1429812255	842250	-0.211629	0.0112088	0.0231761	0.341455	0.129171	-0.425196	0.124541	-0.0287402	-10.3465	
1429812255	892283	-0.21663	-0.00437497	0.0273063	0.176814	-0.12836	0.223382	0.134121	0.00479004	-10.3848	
1429812255	942264	-0.207416	0.017023	0.0279155	1.06604	-0.137905	0.163661	0.0335303	-0.0958008	-10.404	
1429812255	992277	-0.206134	0.0126823	0.0233001	0.0202867	0.154177	-0.0590848	0.0910107	-0.158071	-10.4758	
1429812256	42207	-0.203997	0.0127565	0.0178105	-0.251587	-0.264676	0.15564	0.0670606	0	-10.4614	
1429812256	92339	-0.208693	0.0133308	0.0175605	-0.102907	-0.03239	-0.0546309	0.186812	-0.0526904	-10.4088	
1429812256	142315	-0.196171	0.0211925	0.0123589	-0.35776	0.710053	-0.174557	0.0431104	-0.00479004	-10.2603	
1429812256	192289	-0.202362	-0.00173646	0.00516621	-0.192292	-0.715841	0.210399	0.0670606	-0.00958008	-10.3752	
1429812256	242256	-0.221434	0.00197207	0.0128096	-1.30899	0.832025	-0.127599	-0.119751	-0.0335303	-10.4183	
1429812256	292272	-0.223432	-0.0231268	0.0160045	-0.530577	-0.532371	0.110742	0.191602	-0.0766406	-10.4519	
1429812256	342269	-0.221052	-0.00879687	0.0232954	0.388264	-0.544924	0.337246	0.124541	0.0335303	-10.6914	
1429812256	392320	-0.231959	-0.0267035	0.0157764	1.34225	-0.210579	-0.246106	0.287402	0	-10.3513	
1429812256	442301	-0.215845	-0.00880824	0.00997061	-0.435668	-0.375631	0.0653726	0.0191602	-0.0670606	-10.4279	
1429812256	492421	-0.228105	-0.024471	0.0128022	-0.715435	-0.00189015	0.0488564	0.244292	-0.153281	-10.3752	
1429812256	542295	-0.209013	-0.00367645	-0.00415287	-0.134224	-0.402587	-0.302328	0.100591	-0.100591	-10.4183	
1429812256	592394	-0.210449	-0.0118824	-0.0118485	-0.312448	-0.294118	0.0580308	0.182021	-0.172441	-10.4279	
1429812256	642302	-0.19599	-0.00496419	-0.0142878	-0.307555	-0.333351	0.0268545	0.153281	-0.0383203	-10.4614	
1429812256	692322	-0.191429	-0.00208279	-0.0154797	0.193459	0.602708	0.0896753	0.0862207	-0.0622705	-10.4662	
1429812256	742303	-0.199841	0.00447915	-0.0153695	-0.617766	0.0500916	0.304057	0.0335303	-0.0526904	-10.3656	
1429812256	792373	-0.205182	-0.0102424	-2.41461e-05	-0.275203	1.10046	0.615887	0.100591	-0.0383203	-10.404	
1429812256	842251	-0.209908	0.000113225	0.00937425	0.055467	-0.278075	0.129966	0.110171	-0.00479004	-10.4662	
1429812256	892329	-0.208254	0.00918777	0.0103356	-0.200302	-0.111243	0.0886827	0.0718506	-0.0479004	-10.3417	
1429812256	942277	-0.196218	0.0232216	0.00481541	1.51394	0.75404	-0.327806	0.0910107	0.00958008	-10.4423	
1429812256	992348	-0.200928	0.02875	0.0133406	-0.0140041	0.6742	-0.0995228	0.134121	-0.105381	-10.5764	
1429812257	42286	-0.204607	0.0343951	0.00555626	0.76723	0.666091	-0.0829513	0.182021	-0.0718506	-10.3848	
1429812257	92311	-0.204136	0.0441246	0.00700084	-0.00968051	0.469698	0.283456	0.0718506	-0.0143701	-10.4567	
1429812257	142298	-0.208577	0.054541	-0.000976911	-0.184396	0.865864	-0.0349283	0.138911	-0.0431104	-10.4758	
1429812257	192366	-0.211483	0.035921	0.0173902	0.293452	-0.719758	0.405842	0.0910107	-0.0862207	-10.4231	
1429812257	242326	-0.21524	0.0414958	0.0178903	-0.195189	-0.456916	-0.128414	0.229922	-0.182021	-10.3273	
1429812257	292332	-0.210065	0.0396555	0.0355961	0.0282524	-1.08652	0.4757	0.0862207	-0.129331	-10.4519	
1429812257	342351	-0.17552	0.0524744	0.0261611	0.664489	0.17107	-0.0913347	0.0958008	0.0383203	-10.4567	
1429812257	392329	-0.194377	0.0498135	0.0408181	0.233724	0.876992	0.333481	0.0431104	-0.124541	-10.3417	
1429812257	442325	-0.17199	0.0334847	0.0246076	-0.0127887	-0.320556	-0.734082	0.143701	0.0287402	-10.4998	
1429812257	492323	-0.196063	0.0406377	0.0155062	-0.445446	-0.365529	0.420675	0.00479004	0.0191602	-10.4327	
1429812257	542346	-0.186148	0.040223	0.0293017	0.811317	0.556336	0.439648	0.158071	-0.00958008	-10.38	
1429812257	592347	-0.202832	0.0388716	0.0508785	-0.721119	-0.204846	0.771974	0.158071	0	-10.4327	
1429812257	642354	-0.1766	0.0405014	0.0695755	1.55103	-0.27185	-0.388884	0.138911	-0.182021	-10.4183	
1429812257	692414	-0.163393	0.0522841	0.0502692	-0.522925	0.561492	0.3346	0.0910107	0.0383203	-10.3561	
1429812257	742341	-0.171409	0.0380789	0.0733796	0.245153	0.111011	0.134047	0.234712	-0.00958008	-10.4183	
1429812257	792423	-0.194417	0.107184	0.0472131	-3.20088	3.12682	0.242326	-0.0479004	-0.0526904	-10.4135	
